number_of_fixational_trials,size,estimating_threshold.thisRepN,estimating_threshold.thisTrialN,estimating_threshold.thisN,estimating_threshold.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,rating_up.response,rating_up.rt,rating_down.response,rating_down.rt,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
8,2,,,,,0,20,20,15,,,,,1,0,1,0,,,,,left,0.57589724171,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,2,0,2,0,,,,,down,0.35876201978,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,3,0,3,0,,,,,down,0.30861833482,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,4,0,4,0,,,,,left,0.742248116992,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,5,0,5,0,,,,,down,0.25879044109,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,6,0,6,0,,,,,down,0.24211311643,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,7,0,7,0,,,,,left,0.408755309181,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,8,0,8,0,,,,,down,0.225387238897,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,9,0,9,0,,,,,down,0.258774651447,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
8,2,,,,,0,20,20,15,,,,,10,0,10,0,,,,,left,0.316976931645,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
