number_of_fixational_trials,size,estimating_threshold.thisRepN,estimating_threshold.thisTrialN,estimating_threshold.thisN,estimating_threshold.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,rating_up.response,rating_up.rt,rating_down.response,rating_down.rt,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
7,2,,,,,0,18,18,14,,,,,0,0,0,0,,,,,left,0.450250619964,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
7,2,,,,,0,18,18,14,,,,,1,0,1,0,,,,,down,0.383597716514,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
7,2,,,,,0,18,18,14,,,,,2,0,2,0,,,,,down,0.450228909292,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
2,2,,,,,0,19,19,9,,,,,0,0,0,0,,,,,down,0.300257212104,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
2,2,,,,,0,19,19,9,,,,,1,0,1,0,,,,,down,0.466918089223,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
2,2,,,,,0,19,19,9,,,,,2,0,2,0,,,,,left,0.650231830339,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
2,2,,,,,0,19,19,9,,,,,3,0,3,0,,,,,down,0.450250619935,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
2,2,,,,,0,19,19,9,,,,,4,0,4,0,,,,,down,0.46689322067,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
4,3,,,,,0,20,20,19,,,,,0,0,0,0,,,,,down,1.13356436105,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
4,3,,,,,0,20,20,19,,,,,1,0,1,0,,,,,down,0.716915918165,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
3,3,,,,,0,21,21,18,,,,,0,0,0,0,,,,,down,0.516890891711,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
3,3,,,,,0,21,21,18,,,,,1,0,1,0,,,,,down,0.600292580726,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
2,1,,,,,0,22,22,1,,,,,0,0,0,0,,,,,down,0.450239961996,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
2,1,,,,,0,22,22,1,,,,,1,0,1,0,,,,,down,0.400190185377,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
5,1,,,,,0,23,23,4,,,,,0,0,0,0,,,,,down,1.96689164173,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
5,1,,,,,0,23,23,4,,,,,1,0,1,0,,,,,down,0.416899497039,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
