number_of_fixational_trials,size,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
4,"[2.7, 2.7]",0,11,11,13,,,,,0,0,0,0,right,1.84208548466,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.7, 2.7]",0,11,11,13,,,,,1,0,1,0,down,0.658778204096,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.7, 2.7]",0,11,11,13,,,,,2,0,2,0,right,0.52545316028,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.7, 2.7]",0,11,11,13,,,,,3,0,3,0,left,0.658783335702,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.7, 2.7]",0,11,11,13,,,,,4,0,4,0,down,0.375439739156,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.7, 2.7]",0,11,11,13,,,,,5,0,5,0,down,0.442105221606,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.67, 2.67]",0,12,12,34,,,,,0,0,0,0,right,1.24211232691,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.67, 2.67]",0,12,12,34,,,,,1,0,1,0,right,0.442128905941,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.67, 2.67]",0,12,12,34,,,,,2,0,2,0,right,0.341969431418,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.67, 2.67]",0,12,12,34,,,,,3,0,3,0,down,0.375451581324,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.67, 2.67]",0,12,12,34,,,,,4,0,4,0,down,0.2589080732,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",0,13,13,37,,,,,0,0,0,0,down,0.79215495871,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.67, 2.67]",0,13,13,37,,,,,1,0,1,0,down,0.12546776562,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.6, 2.6]",0,14,14,2,,,,,0,0,0,0,right,0.633585966242,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.6, 2.6]",0,14,14,2,,,,,1,0,1,0,left,0.59210759004,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.6, 2.6]",0,14,14,2,,,,,2,0,2,0,left,0.466908246886,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.6, 2.6]",0,14,14,2,,,,,3,0,3,0,left,0.525497371039,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.6, 2.6]",0,14,14,2,,,,,4,0,4,0,down,0.408793204175,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.6, 2.6]",0,14,14,2,,,,,5,0,5,0,down,0.30881688851,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.7, 2.7]",0,15,15,15,,,,,0,0,0,0,left,1.65876596719,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.7, 2.7]",0,15,15,15,,,,,1,0,1,0,left,0.542109563735,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.7, 2.7]",0,15,15,15,,,,,2,0,2,0,left,0.525461055058,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.7, 2.7]",0,15,15,15,,,,,3,0,3,0,down,0.616931536482,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.7, 2.7]",0,15,15,15,,,,,4,0,4,0,down,0.642109168996,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.7, 2.7]",0,15,15,15,,,,,5,0,5,0,left,0.408799914737,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.7, 2.7]",0,15,15,15,,,,,6,0,6,0,left,0.342167985095,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.7, 2.7]",0,15,15,15,,,,,7,0,7,0,left,0.342151011321,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.7, 2.7]",0,15,15,15,,,,,8,0,8,0,left,0.375561713483,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.7, 2.7]",0,15,15,15,,,,,9,0,9,0,left,0.308821625377,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.7, 2.7]",0,15,15,15,,,,,10,0,10,0,down,0.425435791768,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.7, 2.7]",0,15,15,15,,,,,11,0,11,0,left,0.283493992074,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.7, 2.7]",0,15,15,15,,,,,12,0,12,0,down,0.616899167891,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.7, 2.7]",0,15,15,15,,,,,13,0,13,0,right,0.616942589171,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.7, 2.7]",0,15,15,15,,,,,14,0,14,0,down,0.633561887168,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.7, 2.7]",0,15,15,15,,,,,15,0,15,0,down,0.342117853252,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",0,16,16,7,,,,,0,0,0,0,down,0.775485528871,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.6, 2.6]",0,16,16,7,,,,,1,0,1,0,down,0.342124563814,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.6, 2.6]",0,17,17,4,,,,,0,0,0,0,left,0.475457502408,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.6, 2.6]",0,17,17,4,,,,,1,0,1,0,right,0.408786098874,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.6, 2.6]",0,17,17,4,,,,,2,0,2,0,left,0.308650308686,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.6, 2.6]",0,17,17,4,,,,,3,0,3,0,left,0.325442502329,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.6, 2.6]",0,17,17,4,,,,,4,0,4,0,right,0.358811362165,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.6, 2.6]",0,17,17,4,,,,,5,0,5,0,left,0.275476449876,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.6, 2.6]",0,17,17,4,,,,,6,0,6,0,left,0.225455133974,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.6, 2.6]",0,17,17,4,,,,,7,0,7,0,left,0.308781362007,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.6, 2.6]",0,17,17,4,,,,,8,0,8,0,left,0.258739914421,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.6, 2.6]",0,17,17,4,,,,,9,0,9,0,down,0.325465397186,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.6, 2.6]",0,17,17,4,,,,,10,0,10,0,down,0.392106011084,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.67, 2.67]",0,18,18,35,,,,,0,0,0,0,left,1.14213719546,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.67, 2.67]",0,18,18,35,,,,,1,0,1,0,down,0.442103642651,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.67, 2.67]",0,18,18,35,,,,,2,0,2,0,down,0.308787283091,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.63, 2.63]",0,19,19,20,,,,,0,0,0,0,left,0.758777019879,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.63, 2.63]",0,19,19,20,,,,,1,0,1,0,left,0.442211406376,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.63, 2.63]",0,19,19,20,,,,,2,0,2,0,left,0.475468555098,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.63, 2.63]",0,19,19,20,,,,,3,0,3,0,left,0.325484739393,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.63, 2.63]",0,19,19,20,,,,,4,0,4,0,left,0.325452765541,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.63, 2.63]",0,19,19,20,,,,,5,0,5,0,left,0.308798335781,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.63, 2.63]",0,19,19,20,,,,,6,0,6,0,left,0.392127721725,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.63, 2.63]",0,19,19,20,,,,,7,0,7,0,down,0.208789651525,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.63, 2.63]",0,19,19,20,,,,,8,0,8,0,down,0.0754709235314,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.6, 2.6]",0,20,20,0,,,,,0,0,0,0,left,1.00029526471,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.6, 2.6]",0,20,20,0,,,,,1,0,1,0,down,0.425471713009,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.6, 2.6]",0,20,20,0,,,,,2,0,2,0,down,0.258792414697,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.67, 2.67]",0,21,21,33,,,,,0,0,0,0,left,1.24211745851,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.67, 2.67]",0,21,21,33,,,,,1,0,1,0,down,0.458760440844,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.67, 2.67]",0,21,21,33,,,,,2,0,2,0,down,0.408785309396,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.6, 2.6]",0,22,22,5,,,,,0,0,0,0,down,0.650247896041,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.6, 2.6]",0,22,22,5,,,,,1,0,1,0,down,0.275416054821,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.63, 2.63]",0,23,23,23,,,,,0,0,0,0,down,0.858717414302,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.63, 2.63]",0,23,23,23,,,,,1,0,1,0,down,0.225458686625,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.63, 2.63]",0,24,24,27,,,,,0,0,0,0,right,1.40021671167,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.63, 2.63]",0,24,24,27,,,,,1,0,1,0,down,0.475456318191,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.63, 2.63]",0,24,24,27,,,,,2,0,2,0,down,0.775473291965,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.63, 2.63]",0,25,25,29,,,,,0,0,0,0,down,0.675464212969,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.63, 2.63]",0,25,25,29,,,,,1,0,1,0,down,0.292147458671,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.6, 2.6]",0,26,26,3,,,,,0,0,0,0,down,1.48359938737,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.6, 2.6]",0,26,26,3,,,,,1,0,1,0,down,0.308790441002,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.7, 2.7]",0,27,27,19,,,,,0,0,0,0,right,1.85885912557,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.7, 2.7]",0,27,27,19,,,,,1,0,1,0,down,0.992101274217,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.7, 2.7]",0,27,27,19,,,,,2,0,2,0,down,0.508790046263,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.67, 2.67]",0,28,28,30,,,,,0,0,0,0,down,1.65881096743,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.67, 2.67]",0,28,28,30,,,,,1,0,1,0,left,0.72529960684,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.67, 2.67]",0,28,28,30,,,,,2,0,2,0,left,0.592130879636,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.67, 2.67]",0,28,28,30,,,,,3,0,3,0,left,0.558823204333,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.67, 2.67]",0,28,28,30,,,,,4,0,4,0,down,0.458800309475,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.67, 2.67]",0,28,28,30,,,,,5,0,5,0,down,0.275465002447,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.67, 2.67]",0,29,29,36,,,,,0,0,0,0,right,1.04212495855,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.67, 2.67]",0,29,29,36,,,,,1,0,1,0,left,0.45900675793,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.67, 2.67]",0,29,29,36,,,,,2,0,2,0,left,0.358777809357,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.67, 2.67]",0,29,29,36,,,,,3,0,3,0,down,0.525422370644,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.67, 2.67]",0,29,29,36,,,,,4,0,4,0,right,0.425457502408,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.67, 2.67]",0,29,29,36,,,,,5,0,5,0,left,0.342152590277,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.67, 2.67]",0,29,29,36,,,,,6,0,6,0,left,0.34212219538,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.67, 2.67]",0,29,29,36,,,,,7,0,7,0,right,0.392115484818,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.67, 2.67]",0,29,29,36,,,,,8,0,8,0,left,0.40874741446,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.67, 2.67]",0,29,29,36,,,,,9,0,9,0,down,0.225443686546,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.67, 2.67]",0,29,29,36,,,,,10,0,10,0,down,0.0588204411604,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.7, 2.7]",0,30,30,14,,,,,0,0,0,0,left,0.958788072569,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.7, 2.7]",0,30,30,14,,,,,1,0,1,0,down,0.592130090158,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.7, 2.7]",0,30,30,14,,,,,2,0,2,0,down,0.425490265738,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.67, 2.67]",0,31,31,31,,,,,0,0,0,0,left,0.808773467229,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.67, 2.67]",0,31,31,31,,,,,1,0,1,0,left,0.508801493692,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.67, 2.67]",0,31,31,31,,,,,2,0,2,0,left,0.342085089922,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.67, 2.67]",0,31,31,31,,,,,3,0,3,0,left,0.358731624903,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.67, 2.67]",0,31,31,31,,,,,4,0,4,0,left,0.375450397107,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.67, 2.67]",0,31,31,31,,,,,5,0,5,0,left,0.358788072569,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.67, 2.67]",0,31,31,31,,,,,6,0,6,0,left,0.292116669035,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.67, 2.67]",0,31,31,31,,,,,7,0,7,0,down,0.450222238012,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.67, 2.67]",0,31,31,31,,,,,8,0,8,0,down,0.208774651446,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.6, 2.6]",0,32,32,1,,,,,0,0,0,0,down,0.675474476182,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.6, 2.6]",0,32,32,1,,,,,1,0,1,0,down,0.24192837857,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.63, 2.63]",0,33,33,22,,,,,0,0,0,0,right,0.992105616345,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.63, 2.63]",0,33,33,22,,,,,1,0,1,0,down,0.525443686546,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.63, 2.63]",0,33,33,22,,,,,2,0,2,0,down,0.392127721725,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.7, 2.7]",0,34,34,11,,,,,0,0,0,0,left,0.558790835741,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.7, 2.7]",0,34,34,11,,,,,1,0,1,0,left,0.342115879557,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.7, 2.7]",0,34,34,11,,,,,2,0,2,0,down,0.408789256786,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.7, 2.7]",0,34,34,11,,,,,3,0,3,0,down,0.542094168917,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.7, 2.7]",0,35,35,16,,,,,0,0,0,0,right,0.483626229612,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.7, 2.7]",0,35,35,16,,,,,1,0,1,0,left,0.325466976142,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.7, 2.7]",0,35,35,16,,,,,2,0,2,0,left,0.408826756983,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.7, 2.7]",0,35,35,16,,,,,3,0,3,0,down,0.475451186585,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.7, 2.7]",0,35,35,16,,,,,4,0,4,0,down,0.275455133974,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.7, 2.7]",0,35,35,16,,,,,5,0,5,0,left,0.242157327144,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.7, 2.7]",0,35,35,16,,,,,6,0,6,0,left,0.275495792083,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.7, 2.7]",0,35,35,16,,,,,7,0,7,0,left,0.258803072648,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.7, 2.7]",0,35,35,16,,,,,8,0,8,0,down,0.308841757062,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.7, 2.7]",0,35,35,16,,,,,9,0,9,0,left,0.242122984858,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.7, 2.7]",0,35,35,16,,,,,10,0,10,0,left,0.292125353291,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.7, 2.7]",0,35,35,16,,,,,11,0,11,0,left,0.292099300523,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.7, 2.7]",0,35,35,16,,,,,12,0,12,0,left,0.208797941042,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.7, 2.7]",0,35,35,16,,,,,13,0,13,0,left,0.258810967426,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.7, 2.7]",0,35,35,16,,,,,14,0,14,0,left,0.258799519997,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.7, 2.7]",0,35,35,16,,,,,15,0,15,0,left,0.208632940173,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.7, 2.7]",0,35,35,16,,,,,16,0,16,0,left,0.192102458434,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.7, 2.7]",0,35,35,16,,,,,17,0,17,0,left,0.208793204175,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.7, 2.7]",0,35,35,16,,,,,18,0,18,0,left,0.175474476181,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.7, 2.7]",0,35,35,16,,,,,19,0,19,0,down,0.275455133974,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.7, 2.7]",0,35,35,16,,,,,20,0,20,0,down,0.125450002368,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.7, 2.7]",0,36,36,12,,,,,0,0,0,0,left,0.458820835899,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.7, 2.7]",0,36,36,12,,,,,1,0,1,0,left,0.308764388234,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.7, 2.7]",0,36,36,12,,,,,2,0,2,0,left,0.242115484818,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.7, 2.7]",0,36,36,12,,,,,3,0,3,0,left,0.158802677909,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.7, 2.7]",0,36,36,12,,,,,4,0,4,0,left,0.192113511124,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.7, 2.7]",0,36,36,12,,,,,5,0,5,0,left,0.225452370802,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.7, 2.7]",0,36,36,12,,,,,6,0,6,0,left,0.292137195459,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.7, 2.7]",0,36,36,12,,,,,7,0,7,0,down,0.358784125179,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.7, 2.7]",0,36,36,12,,,,,8,0,8,0,down,0.0754634234918,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.63, 2.63]",0,37,37,28,,,,,0,0,0,0,down,0.666884957289,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.63, 2.63]",0,37,37,28,,,,,1,0,1,0,down,0.108801888431,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",0,38,38,17,,,,,0,0,0,0,left,0.392117458513,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",0,38,38,17,,,,,1,0,1,0,left,0.258800309475,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",0,38,38,17,,,,,2,0,2,0,left,0.258813730599,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",0,38,38,17,,,,,3,0,3,0,left,0.258789256786,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",0,38,38,17,,,,,4,0,4,0,left,0.258799519997,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",0,38,38,17,,,,,5,0,5,0,left,0.325461844536,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",0,38,38,17,,,,,6,0,6,0,left,0.308795572608,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",0,38,38,17,,,,,7,0,7,0,left,0.292142327065,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",0,38,38,17,,,,,8,0,8,0,left,0.17548592361,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",0,38,38,17,,,,,9,0,9,0,left,0.192126142769,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",0,38,38,17,,,,,10,0,10,0,left,0.225518292202,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",0,38,38,17,,,,,11,0,11,0,left,0.225470923531,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",0,38,38,17,,,,,12,0,12,0,down,0.325401054743,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",0,38,38,17,,,,,13,0,13,0,left,0.192094563656,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",0,38,38,17,,,,,14,0,14,0,left,0.325450002368,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",0,38,38,17,,,,,15,0,15,0,left,0.358777019879,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",0,38,38,17,,,,,16,0,16,0,down,0.275425528555,as,m,26,59.9829521239,Set,2017_03_17_1604,
8,"[2.7, 2.7]",0,38,38,17,,,,,17,0,17,0,down,0.0921221953799,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.6, 2.6]",0,39,39,9,,,,,0,0,0,0,down,0.400221843273,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.6, 2.6]",0,39,39,9,,,,,1,0,1,0,down,0.125444476023,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.6, 2.6]",0,39,39,9,,,,,2,0,2,0,left,0.258766361928,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.6, 2.6]",0,39,39,9,,,,,3,0,3,0,left,0.192111537429,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.6, 2.6]",0,39,39,9,,,,,4,0,4,0,left,0.225457502408,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.6, 2.6]",0,39,39,9,,,,,5,0,5,0,left,0.208805441081,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.6, 2.6]",0,39,39,9,,,,,6,0,6,0,down,0.192112326907,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.6, 2.6]",0,39,39,9,,,,,7,0,7,0,down,0.0921328533309,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.6, 2.6]",0,39,39,9,,,,,8,0,8,0,left,0.125463818231,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.6, 2.6]",0,39,39,9,,,,,9,0,9,0,left,0.208821625377,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.6, 2.6]",0,39,39,9,,,,,10,0,10,0,left,0.242123774336,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.6, 2.6]",0,39,39,9,,,,,11,0,11,0,left,0.208793204175,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.6, 2.6]",0,39,39,9,,,,,12,0,12,0,down,0.275443686546,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.6, 2.6]",0,39,39,9,,,,,13,0,13,0,down,0.125487502566,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.63, 2.63]",1,0,40,29,,,,,0,0,0,0,right,0.958811362165,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.63, 2.63]",1,0,40,29,,,,,1,0,1,0,down,0.408792019958,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.63, 2.63]",1,0,40,29,,,,,2,0,2,0,left,0.308779388313,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.63, 2.63]",1,0,40,29,,,,,3,0,3,0,left,0.242135221764,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.63, 2.63]",1,0,40,29,,,,,4,0,4,0,left,0.192121800641,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.63, 2.63]",1,0,40,29,,,,,5,0,5,0,left,0.192098511045,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.63, 2.63]",1,0,40,29,,,,,6,0,6,0,down,0.358814520076,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.63, 2.63]",1,0,40,29,,,,,7,0,7,0,down,0.0754484234128,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.7, 2.7]",1,1,41,14,,,,,0,0,0,0,down,0.57546776562,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.7, 2.7]",1,1,41,14,,,,,1,0,1,0,down,0.158788862047,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.67, 2.67]",1,2,42,34,,,,,0,0,0,0,down,0.533536229138,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.67, 2.67]",1,2,42,34,,,,,1,0,1,0,left,0.558756493455,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.67, 2.67]",1,2,42,34,,,,,2,0,2,0,down,0.79206022137,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.67, 2.67]",1,2,42,34,,,,,3,0,3,0,down,0.142120221685,as,m,26,59.9829521239,Set,2017_03_17_1604,
4,"[2.6, 2.6]",1,3,43,3,,,,,0,0,0,0,down,0.558788072569,as,m,26,59.9829521239,Set,2017_03_17_1604,
