"","answer.keys","n","size","trials_3.thisRepN","participant","gender","age"
"2877","down",2,1,6,"NV","f",28
"2878","down",2,1,7,"NV","f",28
"2879","right",2,1,8,"NV","f",28
"2880","down",2,1,9,"NV","f",28
"2881","down",2,1,10,"NV","f",28
"2882","right",2,1,11,"NV","f",28
"2883","right",2,1,12,"NV","f",28
"2884","down",2,1,13,"NV","f",28
"2885","down",2,1,14,"NV","f",28
"2886","down",6,4,0,"NV","f",28
"2887","right",6,4,1,"NV","f",28
"2888","down",6,4,2,"NV","f",28
"2889","right",6,4,3,"NV","f",28
"2890","right",6,4,4,"NV","f",28
"2891","right",6,4,5,"NV","f",28
"2892","down",6,4,6,"NV","f",28
"2893","right",6,4,7,"NV","f",28
"2894","left",6,4,8,"NV","f",28
"2895","left",6,4,9,"NV","f",28
"2896","down",6,4,10,"NV","f",28
"2897","right",6,4,11,"NV","f",28
"2898","left",6,4,12,"NV","f",28
"2899","right",6,4,13,"NV","f",28
"2900","right",6,4,14,"NV","f",28
"2901","down",6,4,15,"NV","f",28
"2902","left",6,4,16,"NV","f",28
"2903","right",6,4,17,"NV","f",28
"2904","left",6,4,18,"NV","f",28
"2905","right",6,4,19,"NV","f",28
"2906","right",6,4,20,"NV","f",28
"2907","right",6,4,21,"NV","f",28
"2908","right",6,4,22,"NV","f",28
"2909","right",6,4,23,"NV","f",28
"2910","right",6,4,24,"NV","f",28
"2911","right",6,4,25,"NV","f",28
"2912","right",6,4,26,"NV","f",28
"2913","left",6,4,27,"NV","f",28
"2914","left",6,4,28,"NV","f",28
"2915","down",6,4,29,"NV","f",28
"2916","right",6,4,30,"NV","f",28
"2917","left",6,4,31,"NV","f",28
"2918","right",6,4,32,"NV","f",28
"2919","left",6,4,33,"NV","f",28
"2920","right",6,4,34,"NV","f",28
"2921","left",6,4,35,"NV","f",28
"2922","left",6,4,36,"NV","f",28
"2923","right",6,4,37,"NV","f",28
"2924","down",6,4,38,"NV","f",28
"2925","right",6,4,39,"NV","f",28
"2926","right",6,4,40,"NV","f",28
"2927","down",6,4,41,"NV","f",28
"2928","down",6,4,42,"NV","f",28
"2929","right",5,2,0,"NV","f",28
"2930","down",5,2,1,"NV","f",28
"2931","down",5,2,2,"NV","f",28
"2932","down",1,5,0,"NV","f",28
"2933","down",1,5,1,"NV","f",28
"2934","down",6,1,0,"NV","f",28
"2935","right",6,1,1,"NV","f",28
"2936","right",6,1,2,"NV","f",28
"2937","right",6,1,3,"NV","f",28
"2938","left",6,1,4,"NV","f",28
"2939","left",6,1,5,"NV","f",28
"2940","left",6,1,6,"NV","f",28
"2941","down",6,1,7,"NV","f",28
"2942","right",6,1,8,"NV","f",28
"2943","down",6,1,9,"NV","f",28
"2944","right",6,1,10,"NV","f",28
"2945","left",6,1,11,"NV","f",28
"2946","right",6,1,12,"NV","f",28
"2947","right",6,1,13,"NV","f",28
"2948","right",6,1,14,"NV","f",28
"2949","left",6,1,15,"NV","f",28
"2950","right",6,1,16,"NV","f",28
"2951","down",6,1,17,"NV","f",28
"2952","down",6,1,18,"NV","f",28
"2953","right",6,1,19,"NV","f",28
"2954","down",6,1,20,"NV","f",28
"2955","right",6,1,21,"NV","f",28
"2956","down",6,1,22,"NV","f",28
"2957","right",6,1,23,"NV","f",28
"2958","down",6,1,24,"NV","f",28
"2959","down",6,1,25,"NV","f",28
"2960","down",4,1,0,"NV","f",28
"2961","right",4,1,1,"NV","f",28
"2962","right",4,1,2,"NV","f",28
"2963","right",4,1,3,"NV","f",28
"2964","down",4,1,4,"NV","f",28
"2965","right",4,1,5,"NV","f",28
"2966","down",4,1,6,"NV","f",28
"2967","down",4,1,7,"NV","f",28
"2968","down",5,5,0,"NV","f",28
"2969","down",5,5,1,"NV","f",28
"2970","down",2,5,0,"NV","f",28
"2971","left",2,5,1,"NV","f",28
"2972","left",2,5,2,"NV","f",28
"2973","down",2,5,3,"NV","f",28
"2974","right",2,5,4,"NV","f",28
"2975","down",2,5,5,"NV","f",28
"2976","down",2,5,6,"NV","f",28
"2977","down",3,5,0,"NV","f",28
"2978","down",3,5,1,"NV","f",28
"2979","down",5,1,0,"NV","f",28
"2980","down",5,1,1,"NV","f",28
"2981","left",5,4,0,"NV","f",28
"2982","down",5,4,1,"NV","f",28
"2983","down",5,4,2,"NV","f",28
"2984","left",5,4,3,"NV","f",28
"2985","left",5,4,4,"NV","f",28
"2986","left",5,4,5,"NV","f",28
"2987","left",5,4,6,"NV","f",28
"2988","down",5,4,7,"NV","f",28
"2989","down",5,4,8,"NV","f",28
"2990","right",5,4,9,"NV","f",28
"2991","right",5,4,10,"NV","f",28
"2992","right",5,4,11,"NV","f",28
"2993","right",5,4,12,"NV","f",28
"2994","right",5,4,13,"NV","f",28
"2995","right",5,4,14,"NV","f",28
"2996","left",5,4,15,"NV","f",28
"2997","left",5,4,16,"NV","f",28
"2998","left",5,4,17,"NV","f",28
"2999","left",5,4,18,"NV","f",28
"3000","left",5,4,19,"NV","f",28
"3001","left",5,4,20,"NV","f",28
"3002","left",5,4,21,"NV","f",28
"3003","right",5,4,22,"NV","f",28
"3004","right",5,4,23,"NV","f",28
"3005","down",5,4,24,"NV","f",28
"3006","down",5,4,25,"NV","f",28
"3007","right",5,4,26,"NV","f",28
"3008","right",5,4,27,"NV","f",28
"3009","right",5,4,28,"NV","f",28
"3010","left",5,4,29,"NV","f",28
"3011","right",5,4,30,"NV","f",28
"3012","left",5,4,31,"NV","f",28
"3013","left",5,4,32,"NV","f",28
"3014","left",5,4,33,"NV","f",28
"3015","left",5,4,34,"NV","f",28
"3016","left",5,4,35,"NV","f",28
"3017","left",5,4,36,"NV","f",28
"3018","left",5,4,37,"NV","f",28
"3019","left",5,4,38,"NV","f",28
"3020","left",5,4,39,"NV","f",28
"3021","down",5,4,40,"NV","f",28
"3022","left",5,4,41,"NV","f",28
"3023","right",5,4,42,"NV","f",28
"3024","right",5,4,43,"NV","f",28
"3025","right",5,4,44,"NV","f",28
"3026","right",5,4,45,"NV","f",28
"3027","left",5,4,46,"NV","f",28
"3028","right",5,4,47,"NV","f",28
"3029","right",5,4,48,"NV","f",28
"3030","left",5,4,49,"NV","f",28
"3031","right",5,4,50,"NV","f",28
"3032","right",5,4,51,"NV","f",28
"3033","left",5,4,52,"NV","f",28
"3034","right",5,4,53,"NV","f",28
"3035","right",5,4,54,"NV","f",28
"3036","left",5,4,55,"NV","f",28
"3037","left",5,4,56,"NV","f",28
"3038","left",5,4,57,"NV","f",28
"3039","left",5,4,58,"NV","f",28
"3040","right",5,4,59,"NV","f",28
"3041","right",5,4,60,"NV","f",28
"3042","right",5,4,61,"NV","f",28
"3043","down",5,4,62,"NV","f",28
"3044","down",5,4,63,"NV","f",28
"3045","right",5,4,64,"NV","f",28
"3046","right",5,4,65,"NV","f",28
"3047","right",5,4,66,"NV","f",28
"3048","right",5,4,67,"NV","f",28
"3049","right",5,4,68,"NV","f",28
"3050","right",5,4,69,"NV","f",28
"3051","right",5,4,70,"NV","f",28
"3052","right",5,4,71,"NV","f",28
"3053","right",5,4,72,"NV","f",28
"3054","left",5,4,73,"NV","f",28
"3055","left",5,4,74,"NV","f",28
"3056","right",5,4,75,"NV","f",28
"3057","right",5,4,76,"NV","f",28
"3058","left",5,4,77,"NV","f",28
"3059","left",5,4,78,"NV","f",28
"3060","left",5,4,79,"NV","f",28
"3061","left",5,4,80,"NV","f",28
"3062","left",5,4,81,"NV","f",28
"3063","left",5,4,82,"NV","f",28
"3064","right",5,4,83,"NV","f",28
"3065","right",5,4,84,"NV","f",28
"3066","right",5,4,85,"NV","f",28
"3067","left",5,4,86,"NV","f",28
"3068","right",5,4,87,"NV","f",28
"3069","right",5,4,88,"NV","f",28
"3070","right",5,4,89,"NV","f",28
"3071","right",5,4,90,"NV","f",28
"3072","right",5,4,91,"NV","f",28
"3073","right",5,4,92,"NV","f",28
"3074","right",5,4,93,"NV","f",28
"3075","left",5,4,94,"NV","f",28
"3076","left",5,4,95,"NV","f",28
"3077","left",5,4,96,"NV","f",28
"3078","left",5,4,97,"NV","f",28
"3079","right",5,4,98,"NV","f",28
"3080","right",5,4,99,"NV","f",28
"3081","down",4,3,0,"NV","f",28
"3082","left",4,3,1,"NV","f",28
"3083","left",4,3,2,"NV","f",28
"3084","left",4,3,3,"NV","f",28
"3085","left",4,3,4,"NV","f",28
"3086","right",4,3,5,"NV","f",28
"3087","left",4,3,6,"NV","f",28
"3088","right",4,3,7,"NV","f",28
"3089","left",4,3,8,"NV","f",28
"3090","right",4,3,9,"NV","f",28
"3091","left",4,3,10,"NV","f",28
"3092","right",4,3,11,"NV","f",28
"3093","left",4,3,12,"NV","f",28
"3094","right",4,3,13,"NV","f",28
"3095","left",4,3,14,"NV","f",28
"3096","right",4,3,15,"NV","f",28
"3097","left",4,3,16,"NV","f",28
"3098","right",4,3,17,"NV","f",28
"3099","left",4,3,18,"NV","f",28
"3100","right",4,3,19,"NV","f",28
"3101","left",4,3,20,"NV","f",28
"3102","right",4,3,21,"NV","f",28
"3103","down",4,3,22,"NV","f",28
"3104","right",4,3,23,"NV","f",28
"3105","right",4,3,24,"NV","f",28
"3106","right",4,3,25,"NV","f",28
"3107","right",4,3,26,"NV","f",28
"3108","right",4,3,27,"NV","f",28
"3109","right",4,3,28,"NV","f",28
"3110","right",4,3,29,"NV","f",28
"3111","left",4,3,30,"NV","f",28
"3112","left",4,3,31,"NV","f",28
"3113","left",4,3,32,"NV","f",28
"3114","left",4,3,33,"NV","f",28
"3115","left",4,3,34,"NV","f",28
"3116","right",4,3,35,"NV","f",28
"3117","right",4,3,36,"NV","f",28
"3118","left",4,3,37,"NV","f",28
"3119","left",4,3,38,"NV","f",28
"3120","left",4,3,39,"NV","f",28
"3121","down",4,3,40,"NV","f",28
"3122","right",4,3,41,"NV","f",28
"3123","right",4,3,42,"NV","f",28
"3124","right",4,3,43,"NV","f",28
"3125","right",4,3,44,"NV","f",28
"3126","left",4,3,45,"NV","f",28
"3127","left",4,3,46,"NV","f",28
"3128","right",4,3,47,"NV","f",28
"3129","left",4,3,48,"NV","f",28
"3130","right",4,3,49,"NV","f",28
"3131","left",4,3,50,"NV","f",28
"3132","left",4,3,51,"NV","f",28
"3133","left",4,3,52,"NV","f",28
"3134","left",4,3,53,"NV","f",28
"3135","left",4,3,54,"NV","f",28
"3136","left",4,3,55,"NV","f",28
"3137","right",4,3,56,"NV","f",28
"3138","right",4,3,57,"NV","f",28
"3139","left",4,3,58,"NV","f",28
"3140","left",4,3,59,"NV","f",28
"3141","right",4,3,60,"NV","f",28
"3142","left",4,3,61,"NV","f",28
"3143","left",4,3,62,"NV","f",28
"3144","left",4,3,63,"NV","f",28
"3145","left",4,3,64,"NV","f",28
"3146","left",4,3,65,"NV","f",28
"3147","left",4,3,66,"NV","f",28
"3148","down",4,3,67,"NV","f",28
"3149","down",4,3,68,"NV","f",28
"3150","left",4,3,69,"NV","f",28
"3151","down",4,3,70,"NV","f",28
"3152","down",4,3,71,"NV","f",28
"3153","right",3,2,0,"NV","f",28
"3154","down",3,2,1,"NV","f",28
"3155","down",3,2,2,"NV","f",28
"3156","right",3,2,3,"NV","f",28
"3157","right",3,2,4,"NV","f",28
"3158","right",3,2,5,"NV","f",28
"3159","right",3,2,6,"NV","f",28
"3160","right",3,2,7,"NV","f",28
"3161","right",3,2,8,"NV","f",28
"3162","down",3,2,9,"NV","f",28
"3163","right",3,2,10,"NV","f",28
"3164","right",3,2,11,"NV","f",28
"3165","right",3,2,12,"NV","f",28
"3166","right",3,2,13,"NV","f",28
"3167","right",3,2,14,"NV","f",28
"3168","left",3,2,15,"NV","f",28
"3169","left",3,2,16,"NV","f",28
"3170","down",3,2,17,"NV","f",28
"3171","down",3,2,18,"NV","f",28
"3172","left",3,2,19,"NV","f",28
"3173","left",3,2,20,"NV","f",28
"3174","left",3,2,21,"NV","f",28
"3175","down",3,2,22,"NV","f",28
"3176","down",3,2,23,"NV","f",28
"3177","left",3,2,24,"NV","f",28
"3178","down",3,2,25,"NV","f",28
"3179","down",3,2,26,"NV","f",28
"3180","down",3,1,0,"NV","f",28
"3181","right",3,1,1,"NV","f",28
"3182","left",3,1,2,"NV","f",28
"3183","left",3,1,3,"NV","f",28
"3184","left",3,1,4,"NV","f",28
"3185","left",3,1,5,"NV","f",28
"3186","left",3,1,6,"NV","f",28
"3187","left",3,1,7,"NV","f",28
"3188","left",3,1,8,"NV","f",28
"3189","left",3,1,9,"NV","f",28
"3190","left",3,1,10,"NV","f",28
"3191","left",3,1,11,"NV","f",28
"3192","left",3,1,12,"NV","f",28
"3193","left",3,1,13,"NV","f",28
"3194","left",3,1,14,"NV","f",28
"3195","right",3,1,15,"NV","f",28
"3196","right",3,1,16,"NV","f",28
"3197","right",3,1,17,"NV","f",28
"3198","left",3,1,18,"NV","f",28
"3199","right",3,1,19,"NV","f",28
"3200","right",3,1,20,"NV","f",28
"3201","left",3,1,21,"NV","f",28
"3202","right",3,1,22,"NV","f",28
"3203","left",3,1,23,"NV","f",28
"3204","right",3,1,24,"NV","f",28
"3205","left",3,1,25,"NV","f",28
"3206","left",3,1,26,"NV","f",28
"3207","left",3,1,27,"NV","f",28
"3208","right",3,1,28,"NV","f",28
"3209","right",3,1,29,"NV","f",28
"3210","left",3,1,30,"NV","f",28
"3211","left",3,1,31,"NV","f",28
"3212","down",3,1,32,"NV","f",28
"3213","left",3,1,33,"NV","f",28
"3214","right",3,1,34,"NV","f",28
"3215","left",3,1,35,"NV","f",28
"3216","left",3,1,36,"NV","f",28
"3217","right",3,1,37,"NV","f",28
"3218","right",3,1,38,"NV","f",28
"3219","right",3,1,39,"NV","f",28
"3220","right",3,1,40,"NV","f",28
"3221","right",3,1,41,"NV","f",28
"3222","right",3,1,42,"NV","f",28
"3223","right",3,1,43,"NV","f",28
"3224","right",3,1,44,"NV","f",28
"3225","right",3,1,45,"NV","f",28
"3226","right",3,1,46,"NV","f",28
"3227","left",3,1,47,"NV","f",28
"3228","left",3,1,48,"NV","f",28
"3229","right",3,1,49,"NV","f",28
"3230","right",3,1,50,"NV","f",28
"3231","left",3,1,51,"NV","f",28
"3232","left",3,1,52,"NV","f",28
"3233","right",3,1,53,"NV","f",28
"3234","right",3,1,54,"NV","f",28
"3235","right",3,1,55,"NV","f",28
"3236","down",3,1,56,"NV","f",28
"3237","right",3,1,57,"NV","f",28
"3238","left",3,1,58,"NV","f",28
"3239","right",3,1,59,"NV","f",28
"3240","right",3,1,60,"NV","f",28
"3241","right",3,1,61,"NV","f",28
"3242","right",3,1,62,"NV","f",28
"3243","down",3,1,63,"NV","f",28
"3244","left",3,1,64,"NV","f",28
"3245","right",3,1,65,"NV","f",28
"3246","left",3,1,66,"NV","f",28
"3247","left",3,1,67,"NV","f",28
"3248","left",3,1,68,"NV","f",28
"3249","left",3,1,69,"NV","f",28
"3250","right",3,1,70,"NV","f",28
"3251","left",3,1,71,"NV","f",28
"3252","left",3,1,72,"NV","f",28
"3253","right",3,1,73,"NV","f",28
"3254","down",3,1,74,"NV","f",28
"3255","left",3,1,75,"NV","f",28
"3256","left",3,1,76,"NV","f",28
"3257","left",3,1,77,"NV","f",28
"3258","left",3,1,78,"NV","f",28
"3259","left",3,1,79,"NV","f",28
"3260","left",3,1,80,"NV","f",28
"3261","left",3,1,81,"NV","f",28
"3262","left",3,1,82,"NV","f",28
"3263","down",3,1,83,"NV","f",28
"3264","left",3,1,84,"NV","f",28
"3265","left",3,1,85,"NV","f",28
"3266","left",3,1,86,"NV","f",28
"3267","left",3,1,87,"NV","f",28
"3268","left",3,1,88,"NV","f",28
"3269","left",3,1,89,"NV","f",28
"3270","down",3,1,90,"NV","f",28
"3271","down",3,1,91,"NV","f",28
"3272","right",4,2,0,"NV","f",28
"3273","left",4,2,1,"NV","f",28
"3274","right",4,2,2,"NV","f",28
"3275","right",4,2,3,"NV","f",28
"3276","right",4,2,4,"NV","f",28
"3277","right",4,2,5,"NV","f",28
"3278","right",4,2,6,"NV","f",28
"3279","right",4,2,7,"NV","f",28
"3280","right",4,2,8,"NV","f",28
"3281","right",4,2,9,"NV","f",28
"3282","left",4,2,10,"NV","f",28
"3283","right",4,2,11,"NV","f",28
"3284","right",4,2,12,"NV","f",28
"3285","left",4,2,13,"NV","f",28
"3286","left",4,2,14,"NV","f",28
"3287","left",4,2,15,"NV","f",28
"3288","right",4,2,16,"NV","f",28
"3289","right",4,2,17,"NV","f",28
"3290","right",4,2,18,"NV","f",28
"3291","right",4,2,19,"NV","f",28
"3292","right",4,2,20,"NV","f",28
"3293","left",4,2,21,"NV","f",28
"3294","left",4,2,22,"NV","f",28
"3295","left",4,2,23,"NV","f",28
"3296","right",4,2,24,"NV","f",28
"3297","left",4,2,25,"NV","f",28
"3298","left",4,2,26,"NV","f",28
"3299","left",4,2,27,"NV","f",28
"3300","right",4,2,28,"NV","f",28
"3301","right",4,2,29,"NV","f",28
"3302","right",4,2,30,"NV","f",28
"3303","right",4,2,31,"NV","f",28
"3304","down",4,2,32,"NV","f",28
"3305","down",4,2,33,"NV","f",28
"3306","right",4,2,34,"NV","f",28
"3307","left",4,2,35,"NV","f",28
"3308","left",4,2,36,"NV","f",28
"3309","left",4,2,37,"NV","f",28
"3310","left",4,2,38,"NV","f",28
"3311","left",4,2,39,"NV","f",28
"3312","left",4,2,40,"NV","f",28
"3313","down",4,2,41,"NV","f",28
"3314","right",4,2,42,"NV","f",28
"3315","right",4,2,43,"NV","f",28
"3316","right",4,2,44,"NV","f",28
"3317","right",4,2,45,"NV","f",28
"3318","left",4,2,46,"NV","f",28
"3319","left",4,2,47,"NV","f",28
"3320","left",4,2,48,"NV","f",28
"3321","left",4,2,49,"NV","f",28
"3322","left",4,2,50,"NV","f",28
"3323","left",4,2,51,"NV","f",28
"3324","left",4,2,52,"NV","f",28
"3325","right",4,2,53,"NV","f",28
"3326","right",4,2,54,"NV","f",28
"3327","right",4,2,55,"NV","f",28
"3328","right",4,2,56,"NV","f",28
"3329","right",4,2,57,"NV","f",28
"3330","right",4,2,58,"NV","f",28
"3331","right",4,2,59,"NV","f",28
"3332","right",4,2,60,"NV","f",28
"3333","right",4,2,61,"NV","f",28
"3334","right",4,2,62,"NV","f",28
"3335","right",4,2,63,"NV","f",28
"3336","right",4,2,64,"NV","f",28
"3337","left",4,2,65,"NV","f",28
"3338","down",4,2,66,"NV","f",28
"3339","left",4,2,67,"NV","f",28
"3340","right",4,2,68,"NV","f",28
"3341","left",4,2,69,"NV","f",28
"3342","left",4,2,70,"NV","f",28
"3343","left",4,2,71,"NV","f",28
"3344","left",4,2,72,"NV","f",28
"3345","left",4,2,73,"NV","f",28
"3346","left",4,2,74,"NV","f",28
"3347","left",4,2,75,"NV","f",28
"3348","left",4,2,76,"NV","f",28
"3349","left",4,2,77,"NV","f",28
"3350","left",4,2,78,"NV","f",28
"3351","left",4,2,79,"NV","f",28
"3352","left",4,2,80,"NV","f",28
"3353","left",4,2,81,"NV","f",28
"3354","left",4,2,82,"NV","f",28
"3355","left",4,2,83,"NV","f",28
"3356","right",4,2,84,"NV","f",28
"3357","down",4,2,85,"NV","f",28
"3358","right",4,2,86,"NV","f",28
"3359","right",4,2,87,"NV","f",28
"3360","right",4,2,88,"NV","f",28
"3361","down",4,2,89,"NV","f",28
"3362","right",4,2,90,"NV","f",28
"3363","right",4,2,91,"NV","f",28
"3364","left",4,2,92,"NV","f",28
"3365","down",4,2,93,"NV","f",28
"3366","right",4,2,94,"NV","f",28
"3367","right",4,2,95,"NV","f",28
"3368","right",4,2,96,"NV","f",28
"3369","right",4,2,97,"NV","f",28
"3370","right",4,2,98,"NV","f",28
"3371","right",4,2,99,"NV","f",28
"3372","right",6,2,0,"NV","f",28
"3373","right",6,2,1,"NV","f",28
"3374","left",6,2,2,"NV","f",28
"3375","left",6,2,3,"NV","f",28
"3376","left",6,2,4,"NV","f",28
"3377","left",6,2,5,"NV","f",28
"3378","right",6,2,6,"NV","f",28
"3379","right",6,2,7,"NV","f",28
"3380","right",6,2,8,"NV","f",28
"3381","left",6,2,9,"NV","f",28
"3382","right",6,2,10,"NV","f",28
"3383","left",6,2,11,"NV","f",28
"3384","right",6,2,12,"NV","f",28
"3385","left",6,2,13,"NV","f",28
"3386","right",6,2,14,"NV","f",28
"3387","left",6,2,15,"NV","f",28
"3388","right",6,2,16,"NV","f",28
"3389","left",6,2,17,"NV","f",28
"3390","right",6,2,18,"NV","f",28
"3391","right",6,2,19,"NV","f",28
"3392","right",6,2,20,"NV","f",28
"3393","left",6,2,21,"NV","f",28
"3394","left",6,2,22,"NV","f",28
"3395","right",6,2,23,"NV","f",28
"3396","left",6,2,24,"NV","f",28
"3397","right",6,2,25,"NV","f",28
"3398","left",6,2,26,"NV","f",28
"3399","left",6,2,27,"NV","f",28
"3400","left",6,2,28,"NV","f",28
"3401","right",6,2,29,"NV","f",28
"3402","left",6,2,30,"NV","f",28
"3403","right",6,2,31,"NV","f",28
"3404","left",6,2,32,"NV","f",28
"3405","right",6,2,33,"NV","f",28
"3406","left",6,2,34,"NV","f",28
"3407","left",6,2,35,"NV","f",28
"3408","left",6,2,36,"NV","f",28
"3409","down",6,2,37,"NV","f",28
"3410","down",6,2,38,"NV","f",28
"3411","left",6,2,39,"NV","f",28
"3412","left",6,2,40,"NV","f",28
"3413","left",6,2,41,"NV","f",28
"3414","right",6,2,42,"NV","f",28
"3415","right",6,2,43,"NV","f",28
"3416","right",6,2,44,"NV","f",28
"3417","left",6,2,45,"NV","f",28
"3418","left",6,2,46,"NV","f",28
"3419","left",6,2,47,"NV","f",28
"3420","down",6,2,48,"NV","f",28
"3421","down",6,2,49,"NV","f",28
"3422","down",3,4,0,"NV","f",28
"3423","left",3,4,1,"NV","f",28
"3424","down",3,4,2,"NV","f",28
"3425","left",3,4,3,"NV","f",28
"3426","left",3,4,4,"NV","f",28
"3427","left",3,4,5,"NV","f",28
"3428","right",3,4,6,"NV","f",28
"3429","left",3,4,7,"NV","f",28
"3430","left",3,4,8,"NV","f",28
"3431","right",3,4,9,"NV","f",28
"3432","left",3,4,10,"NV","f",28
"3433","left",3,4,11,"NV","f",28
"3434","down",3,4,12,"NV","f",28
"3435","down",3,4,13,"NV","f",28
"3436","down",4,5,0,"NV","f",28
"3437","left",4,5,1,"NV","f",28
"3438","left",4,5,2,"NV","f",28
"3439","left",4,5,3,"NV","f",28
"3440","left",4,5,4,"NV","f",28
"3441","left",4,5,5,"NV","f",28
"3442","left",4,5,6,"NV","f",28
"3443","left",4,5,7,"NV","f",28
"3444","left",4,5,8,"NV","f",28
"3445","left",4,5,9,"NV","f",28
"3446","left",4,5,10,"NV","f",28
"3447","down",4,5,11,"NV","f",28
"3448","down",4,5,12,"NV","f",28
"3449","right",1,3,0,"NV","f",28
"3450","left",1,3,1,"NV","f",28
"3451","left",1,3,2,"NV","f",28
"3452","right",1,3,3,"NV","f",28
"3453","left",1,3,4,"NV","f",28
"3454","down",1,3,5,"NV","f",28
"3455","right",1,3,6,"NV","f",28
"3456","right",1,3,7,"NV","f",28
"3457","right",1,3,8,"NV","f",28
"3458","right",1,3,9,"NV","f",28
"3459","right",1,3,10,"NV","f",28
"3460","right",1,3,11,"NV","f",28
"3461","down",1,3,12,"NV","f",28
"3462","left",1,3,13,"NV","f",28
"3463","right",1,3,14,"NV","f",28
"3464","right",1,3,15,"NV","f",28
"3465","left",1,3,16,"NV","f",28
"3466","left",1,3,17,"NV","f",28
"3467","left",1,3,18,"NV","f",28
"3468","left",1,3,19,"NV","f",28
"3469","right",1,3,20,"NV","f",28
"3470","right",1,3,21,"NV","f",28
"3471","right",1,3,22,"NV","f",28
"3472","right",1,3,23,"NV","f",28
"3473","right",1,3,24,"NV","f",28
"3474","right",1,3,25,"NV","f",28
"3475","right",1,3,26,"NV","f",28
"3476","right",1,3,27,"NV","f",28
"3477","right",1,3,28,"NV","f",28
"3478","right",1,3,29,"NV","f",28
"3479","right",1,3,30,"NV","f",28
"3480","right",1,3,31,"NV","f",28
"3481","right",1,3,32,"NV","f",28
"3482","right",1,3,33,"NV","f",28
"3483","right",1,3,34,"NV","f",28
"3484","right",1,3,35,"NV","f",28
"3485","right",1,3,36,"NV","f",28
"3486","right",1,3,37,"NV","f",28
"3487","right",1,3,38,"NV","f",28
"3488","down",1,3,39,"NV","f",28
"3489","right",1,3,40,"NV","f",28
"3490","down",1,3,41,"NV","f",28
"3491","down",1,3,42,"NV","f",28
"3492","down",4,4,0,"NV","f",28
"3493","down",4,4,1,"NV","f",28
"3494","down",2,4,0,"NV","f",28
"3495","down",2,4,1,"NV","f",28
"3496","down",2,2,0,"NV","f",28
"3497","right",2,2,1,"NV","f",28
"3498","down",2,2,2,"NV","f",28
"3499","left",2,2,3,"NV","f",28
"3500","left",2,2,4,"NV","f",28
"3501","left",2,2,5,"NV","f",28
"3502","left",2,2,6,"NV","f",28
"3503","down",2,2,7,"NV","f",28
"3504","down",2,2,8,"NV","f",28
"3505","down",6,5,0,"NV","f",28
"3506","down",6,5,1,"NV","f",28
"3507","down",5,3,0,"NV","f",28
"3508","down",5,3,1,"NV","f",28
"3509","left",5,3,2,"NV","f",28
"3510","left",5,3,3,"NV","f",28
"3511","left",5,3,4,"NV","f",28
"3512","right",5,3,5,"NV","f",28
"3513","down",5,3,6,"NV","f",28
"3514","left",5,3,7,"NV","f",28
"3515","left",5,3,8,"NV","f",28
"3516","left",5,3,9,"NV","f",28
"3517","left",5,3,10,"NV","f",28
"3518","left",5,3,11,"NV","f",28
"3519","left",5,3,12,"NV","f",28
"3520","down",5,3,13,"NV","f",28
"3521","down",5,3,14,"NV","f",28
"3522","left",5,3,15,"NV","f",28
"3523","left",5,3,16,"NV","f",28
"3524","left",5,3,17,"NV","f",28
